         symbol  pts     min         max           mean    stdev   skew         kurt      left  right 
          ODF3B   136    0.15        7.81          1.15     1.35    3.58      14.64    0.000  0.000 
         SHISA4   136    3.61       17.75          9.07     3.72    0.49      -0.92    0.000  0.029 
         SPINK7   136    0.00        1.14          0.15     0.17    2.92      12.93    0.000  0.000 
         STK32C   136    0.65        5.85          2.03     0.86    1.54       4.20    0.000  0.000 
           WWC2   136    5.74       21.38         12.01     3.73    0.86       0.08    0.000  0.059 
           STYX   134    2.25        5.65          3.96     0.73    0.07      -0.42    0.015  0.029 
         STK32B   136    0.65       22.07          9.92     4.27    0.49       0.08    0.015  0.029 
           SMCP   136    0.00        0.03          0.00     0.00    4.02      14.78    0.000  0.000 
         SLC7A2   134    1.57       13.44          5.36     2.46    1.18       1.10    0.000  0.059 
          PRDX5   136  102.84      302.01        189.29    47.80    0.41      -0.33    0.000  0.044 
           LEPR   134    4.85       29.70         12.55     6.23    0.98       0.37    0.000  0.074 
           CPOX   136    2.36       10.50          4.92     1.29    2.01       6.37    0.000  0.029 
         IFNA13   136    0.00        0.05          0.00     0.01    2.68       6.15    0.000  0.000 
            LTA   136    0.00        1.20          0.25     0.26    1.57       1.96    0.000  0.000 
        GRIPAP1   136    4.90       14.13          9.48     1.80   -0.14       0.11    0.029  0.015 
          TINAG   134    0.10       55.80         18.55    17.13    0.61      -0.81    0.000  0.074 
            LTF   132    0.69      236.49         32.27    51.53    2.64       6.79    0.000  0.088 
          ALG10   136    0.65        2.85          1.17     0.36    1.83       5.77    0.000  0.000 
          ALG11   136    0.47        1.50          0.98     0.20    0.17       0.10    0.000  0.000 
          ALG12   136    4.61       13.74          8.85     2.17    0.12      -0.80    0.000  0.015 
          ALG13   136    3.88        6.73          5.39     0.71    0.14      -0.60    0.015  0.000 
          ALG14   136    5.06       13.38          8.11     1.55    1.12       2.00    0.000  0.044 
           OFD1   136    2.91        9.51          5.71     1.39    0.32       0.05    0.015  0.029 
          RIOK2   134    3.55        8.79          5.53     1.01    0.71       1.08    0.000  0.044 
          RIOK3   134   12.24       22.77         16.25     2.32    0.47      -0.23    0.000  0.044 
         IFNA10   136    0.00        0.02          0.00     0.00    3.56      11.31    0.000  0.000 
        MICALL1   136    2.27        8.57          4.87     1.35    0.51       0.27    0.000  0.044 
        MICALL2   136    0.29        3.77          1.76     0.77    0.76       0.28    0.000  0.000 
          PRDX4   134   14.48       57.02         32.58     9.65    0.27      -0.52    0.000  0.029 
          BANF1   136   28.71       86.01         51.40    12.49    0.58       0.09    0.000  0.059 
          BANF2   136    0.00        0.16          0.04     0.04    0.97       0.64    0.000  0.000 
          RAB21   136   18.94       42.33         26.74     3.93    1.13       3.18    0.000  0.044 
          RBMS1   136    9.30       41.76         18.14     5.42    2.00       5.84    0.000  0.044 
          LMOD1   130    1.20       22.30          6.01     4.11    1.95       4.11    0.000  0.088 
          LMOD3   136    0.13        0.48          0.29     0.08    0.52      -0.05    0.000  0.000 
          LMOD2   136    0.00        0.04          0.00     0.01    1.96       4.11    0.000  0.000 
           AHSP   136    0.00        2.99          0.11     0.36    7.42      56.05    0.000  0.000 
          TAF5L   136    2.42        6.33          4.08     0.88    0.82       0.29    0.000  0.059 
        TAS2R50   136    0.00        0.12          0.05     0.03    0.39      -0.31    0.000  0.000 
      HIST2H2BE   136    2.83       52.04         11.92    11.36    1.88       2.92    0.000  0.088 
       PLA2G12A   136    7.19       13.44          9.91     1.59    0.16      -0.85    0.000  0.015 
          ARL8B   134   17.11       45.20         33.12     5.37    0.11       0.24    0.015  0.029 
          ARL8A   136    9.47       19.66         14.23     2.14    0.52       0.22    0.015  0.044 
          RAB6C   136    0.41        1.89          0.83     0.25    1.40       3.63    0.000  0.000 
          DHX40   136   19.93       43.62         29.84     5.25    0.45      -0.30    0.000  0.044 
          LTA4H   136   24.31       60.52         41.60     8.24    0.38      -0.23    0.029  0.029 
           AHSG   136    0.00       55.55          0.90     6.70    8.06      63.01    0.000  0.000 
          SCN2A   136    0.05        2.69          1.24     0.54    0.66       0.43    0.000  0.000 
         SHISA7   136    0.00        0.01          0.00     0.00    0.94       0.61    0.000  0.000 
          OR5W2   136    0.00        0.01          0.00     0.00    5.59      29.34    0.000  0.000 
        SLC40A1   136  306.92     1051.86        504.35   142.10    1.58       3.89    0.000  0.029 
           GYG1   136   12.11       35.26         21.87     5.73    0.48      -0.47    0.000  0.044 
         ADRA2A   136    0.14        5.38          1.57     1.21    1.41       1.32    0.000  0.000 
         GAGE2A   136    0.00        2.45          0.04     0.30    8.04      62.78    0.000  0.000 
           GYG2   136    0.66        2.10          1.15     0.38    0.65      -0.46    0.000  0.000 
          NUBP2   136    2.75       18.73         11.89     3.27   -0.24      -0.03    0.015  0.044 
         WRNIP1   136    7.77       18.09         13.72     2.32   -0.17      -0.36    0.029  0.000 
           GAS8   136    2.75        9.82          6.75     1.27    0.04       0.74    0.015  0.044 
         TWIST1   136    0.04        1.31          0.26     0.24    2.25       5.87    0.000  0.000 
       KRTAP8-1   136    0.00        0.00          0.00     0.00    0.00      -3.00    0.000  0.000 
         TWIST2   136    0.02        2.42          0.37     0.42    2.42       7.34    0.000  0.000 
          PEAR1   136    0.94        7.08          2.79     1.07    1.52       3.79    0.000  0.000 
         SHISA6   136    0.04        2.28          0.58     0.49    1.56       2.10    0.000  0.000 
         SPTBN2   134    0.21      122.84         39.87    26.01    0.97       0.54    0.000  0.044 
          HNF1B   136   20.38       78.50         42.74    14.76    0.33      -0.87    0.000  0.015 
          HNF1A   136    0.47       18.32          6.55     4.81    0.63      -0.73    0.000  0.044 
         CRISP1   136    0.00        0.10          0.01     0.02    3.58      12.34    0.000  0.000 
         CRISP3   136    0.00        2.83          0.11     0.47    4.67      20.86    0.000  0.000 
         CRISP2   136    0.00        1.55          0.40     0.34    1.40       1.56    0.000  0.000 
        TMEM217   136    0.28        4.68          0.70     0.61    4.43      24.69    0.000  0.000 
         SLFN11   130    1.40        6.49          2.94     1.07    1.11       1.31    0.000  0.000 
         GAGE2B   136    0.00        1.14          0.02     0.14    8.02      62.53    0.000  0.000 
        TMEM216   136    3.05       14.25          7.61     2.42    0.51      -0.49    0.000  0.015 
         OR6C65   136    0.00        0.01          0.00     0.00    8.06      63.01    0.000  0.000 
        TMEM215   136    0.00        0.02          0.00     0.01    1.76       2.14    0.000  0.000 
         RBMY1J   136    0.00        0.67          0.06     0.12    3.30      11.87    0.000  0.000 
          CCNA2   136    0.10        8.56          0.58     1.25    5.08      26.56    0.000  0.000 
          KRT40   136    0.00        0.94          0.13     0.20    2.13       4.30    0.000  0.000 
          KLF11   136    6.39       22.20         12.74     3.54    0.60      -0.10    0.000  0.044 
         OR6C68   136    0.00        0.01          0.00     0.00    4.45      17.86    0.000  0.000 
           GAS1   134    0.49       11.38          4.94     2.43    0.68       0.02    0.000  0.074 
           GANC   136    4.14       10.34          6.48     1.42    0.71      -0.12    0.000  0.059 
          KLF10   136   10.55      143.16         39.30    25.28    1.98       4.63    0.000  0.044 
           IL32   134    5.70      323.25         75.13    69.35    1.48       2.04    0.000  0.074 
           IL33   132    0.95       17.39          4.40     3.35    2.06       4.56    0.000  0.074 
           IL31   136    0.00        0.01          0.00     0.00    4.77      21.72    0.000  0.000 
         RNF170   136    4.91       11.51          7.43     1.22    0.51       0.97    0.029  0.029 
           VIL1   134    0.09       25.17          7.65     6.85    0.73      -0.52    0.000  0.059 
           GNB1   136   64.08      128.26        100.14    14.96   -0.04      -0.58    0.029  0.000 
           TDP1   136    1.90        5.00          2.98     0.70    1.14       0.94    0.000  0.000 
          NKPD1   136    0.03        0.14          0.08     0.02    0.22      -0.34    0.000  0.000 
         HMBOX1   136    1.00        4.34          2.22     0.70    0.50      -0.01    0.000  0.000 
        SLC22A8   136    0.00      388.89        105.56   117.62    0.82      -0.56    0.000  0.044 
         ZNF679   136    0.00        0.06          0.02     0.01    0.64      -0.04    0.000  0.000 
         SHISA9   134    2.45        8.60          4.63     1.29    0.86       0.66    0.000  0.059 
         TFAP2A   136    1.41        9.98          5.11     1.91    0.25      -0.38    0.000  0.029 
           GAS7   136    0.38        5.44          1.31     0.88    2.41       7.70    0.000  0.000 
          EVPLL   136    0.09        0.90          0.44     0.21    0.36      -0.95    0.000  0.000 
           GDF2   136    0.00        0.03          0.00     0.00    4.29      20.47    0.000  0.000 
        CAMK2N2   136    0.00        0.66          0.13     0.11    2.88       9.80    0.000  0.000 
        CAMK2N1   136   45.02      107.47         70.67    15.04    0.59      -0.42    0.000  0.029 
           GAS6   134   13.80       95.71         41.59    15.78    0.83       1.10    0.000  0.059 
         TM6SF1   136    1.19        9.80          3.40     1.64    1.57       3.94    0.000  0.029 
          NUTF2   136   27.58       72.76         45.05    10.53    0.71      -0.12    0.000  0.044 
         ZNF391   136    0.77        2.86          1.63     0.43    0.33       0.09    0.000  0.000 
         PDGFRB   136   11.45      124.77         48.61    25.85    1.28       0.92    0.000  0.088 
           GDF7   136    0.03        0.76          0.27     0.15    1.17       1.68    0.000  0.000 
         ZNF678   134    2.41        6.54          3.74     1.00    0.98       0.37    0.000  0.074 
         PDGFRA   136    0.88       81.81         27.19    18.72    1.28       0.94    0.000  0.074 
          AGXT2   136    0.06      206.00         61.46    63.07    0.76      -0.71    0.000  0.044 
        SULT1E1   136    0.02        0.65          0.20     0.14    1.20       1.58    0.000  0.000 
          PTK2B   136    4.86       14.80          8.92     1.93    0.72       1.22    0.015  0.044 
           GDF5   136    0.06        1.23          0.24     0.19    2.79       9.93    0.000  0.000 
           DAB2   136   13.56      150.58         66.40    35.65    0.16      -1.24    0.000  0.015 
           DAB1   136    0.06        2.95          0.33     0.37    5.61      35.38    0.000  0.000 
        SLC5A12   136    0.02      149.51         42.72    43.86    0.61      -0.99    0.000  0.029 
         TMEM56   134    2.20        8.73          4.12     1.35    1.24       1.53    0.000  0.074 
         SAMHD1   134    2.47       38.55         10.85     8.04    1.69       2.21    0.000  0.074 
          GNAI3   136   10.56       30.51         16.88     3.73    1.08       2.12    0.000  0.044 
           NME1   136    8.61       30.19         17.37     4.87    0.51      -0.32    0.000  0.029 
          HYOU1   136   16.25       55.00         31.79     8.34    1.01       1.03    0.000  0.059 
          WDR91   136    3.93       15.60          8.67     2.13    0.59       1.58    0.029  0.029 
         STK38L   132    4.52       14.72          8.21     2.10    1.09       0.91    0.000  0.074 
         GTSF1L   136    0.00        0.13          0.01     0.02    5.18      31.78    0.000  0.000 
         EEFSEC   136    4.18       15.42          9.07     1.98    0.53       0.58    0.015  0.029 
         UNC93A   136    0.00       21.22          0.94     2.79    6.12      39.76    0.000  0.000 
         UBE2V1   136   27.88       53.90         38.80     5.49    0.55       0.12    0.000  0.044 
       TOR1AIP1   136   23.57       58.10         36.41     6.67    0.83       0.81    0.000  0.029 
          RAB5A   134   13.74       33.86         23.38     4.38    0.22      -0.05    0.029  0.059 
          RAB5C   136   49.40      111.76         80.42    12.74    0.01      -0.21    0.015  0.015 
          RAB5B   136   42.52       79.47         60.33     9.00    0.14      -0.59    0.000  0.015 
         UGT2A3   134    1.51       79.06         24.88    19.13    0.90       0.10    0.000  0.074 
          AMACR   136   10.80      131.88         49.54    28.37    0.90       0.37    0.000  0.044 
          PROM2   136    1.05       62.54         33.17    14.99   -0.04      -0.93    0.015  0.000 
          PROM1   134    3.95      107.38         39.07    24.82    0.74       0.08    0.000  0.059 
          UPF3A   134    8.65       21.79         13.60     2.80    0.53      -0.14    0.000  0.044 
         TIMM13   136    5.25       21.85         13.20     3.21    0.10      -0.05    0.029  0.015 
          NHEJ1   134    3.20       10.37          5.82     1.64    0.75      -0.18    0.000  0.074 
           KPTN   136    1.38        5.40          2.72     0.89    1.00       0.62    0.000  0.000 
          GNAI1   136    8.25       62.48         28.69    14.34    0.59      -0.85    0.000  0.029 
        SLC41A3   136    7.69       41.95         24.95     7.86    0.29      -0.54    0.015  0.044 
        SLC41A2   134    1.42        8.97          3.77     1.38    1.26       2.74    0.000  0.059 
          KCNC1   136    0.00        0.06          0.02     0.01    1.09       0.79    0.000  0.000 
         SCARB2   136   33.04      107.99         60.51    14.17    0.73       0.87    0.000  0.029 
          LYRM2   136    5.78       16.38         12.37     1.99   -0.30       0.57    0.015  0.015 
          OR8G5   136    0.00        0.02          0.00     0.00    4.42      18.74    0.000  0.000 
           CSF1   136    2.73       17.29          6.76     3.04    1.53       2.69    0.000  0.044 
           CSF2   136    0.00        0.72          0.03     0.09    6.78      48.57    0.000  0.000 
           CSF3   136    0.00       60.38          0.97     7.29    8.05      62.90    0.000  0.000 
         ZNF33A   136    5.29       13.59          8.75     1.79    0.38      -0.03    0.000  0.029 
         TMSB10   134  127.20     1331.56        440.49   241.35    1.66       2.95    0.000  0.074 
         SAMSN1   134    0.23       26.95          4.86     5.29    2.13       4.76    0.000  0.059 
          WNT7A   136    0.02        1.95          0.48     0.41    1.71       2.98    0.000  0.000 
        SLC22A9   136    0.04        0.51          0.14     0.09    1.94       4.69    0.000  0.000 
          WNT7B   136    0.19       15.50          3.78     4.42    1.12       0.12    0.000  0.074 
          CPT1A   136   17.20      132.58         62.87    22.39    0.88       1.46    0.015  0.059 
          ERAP1   136    6.77       37.68         15.17     5.91    1.58       3.09    0.000  0.044 
          LITAF   136   44.85      207.31        105.60    43.27    0.67      -0.58    0.000  0.059 
           EMR1   136    0.02        1.76          0.18     0.24    4.84      27.85    0.000  0.000 
           EMR2   136    0.21        6.40          0.78     0.91    4.07      20.14    0.000  0.000 
           EMR3   136    0.00        0.84          0.09     0.13    4.08      18.74    0.000  0.000 
          CPT1C   136    0.53        2.62          1.04     0.37    1.43       3.24    0.000  0.000 
          CNTN2   136    0.00        0.39          0.04     0.05    4.97      29.93    0.000  0.000 
          CNTN3   136    0.08        3.72          1.67     0.58    0.24       1.28    0.000  0.000 
          ANXA2   134   67.12      381.44        184.30    83.39    0.56      -0.74    0.000  0.044 
          CNTN6   136    0.00        1.02          0.14     0.16    3.71      16.57    0.000  0.000 
          CNTN4   136    0.66        8.18          3.22     1.36    1.57       3.56    0.000  0.059 
          CNTN5   136    0.00        0.57          0.19     0.13    1.16       0.86    0.000  0.000 
          TPST2   134    8.95       23.96         15.71     3.44    0.52      -0.34    0.000  0.059 
          DDX58   134    2.25       10.91          4.95     1.78    1.30       1.85    0.000  0.074 
          DDX59   136    3.77        8.10          6.14     1.01    0.02      -0.71    0.015  0.000 
          DDX52   136    4.27       14.80          7.62     2.20    1.05       0.98    0.000  0.044 
           DENR   134   11.84       22.80         16.78     2.50    0.20      -0.28    0.000  0.059 
          DDX50   136    9.70       23.64         16.51     3.51    0.11      -0.79    0.000  0.015 
          DDX51   136    1.66        5.33          3.51     0.80    0.02      -0.30    0.029  0.029 
          DDX56   136   11.04       22.98         16.58     2.28    0.26       0.11    0.015  0.029 
         CSRNP1   136    3.67       78.49         19.07    14.81    1.96       4.14    0.000  0.059 
         CSRNP2   136    3.59       10.03          6.52     1.72    0.24      -1.03    0.000  0.015 
          DDX55   136    1.63        5.35          3.52     0.71   -0.04       0.02    0.029  0.015 
           GATM   134    7.62     1610.67        455.75   438.43    0.75      -0.50    0.000  0.059 
       CDC42BPG   136    0.41        4.74          2.38     0.97    0.27      -0.67    0.000  0.000 
        FAM129A   134    4.87       53.32         13.90     9.66    2.38       6.26    0.000  0.074 
       CDC42BPA   136    7.62       24.71         13.52     3.54    0.96       1.43    0.000  0.044 
       CDC42BPB   136   19.18       61.26         37.49     8.91    0.24      -0.13    0.015  0.029 
        FAM129B   136    8.28       54.33         26.44    11.43    0.24      -0.88    0.000  0.029 
          COX6C   136   17.97       55.77         36.76     7.42    0.49      -0.13    0.015  0.015 
           GATC   136    2.39       11.34          6.25     1.60    0.35       0.31    0.015  0.015 
           BUB1   136    0.06        5.34          0.39     0.90    4.58      20.59    0.000  0.000 
          RNPS1   136   19.40       45.19         31.69     6.04    0.09      -0.60    0.015  0.015 
           BUB3   136   12.05       30.55         19.14     3.76    0.70       0.29    0.000  0.029 
          NUPR1   136   11.52      170.11         48.06    35.33    1.25       1.14    0.000  0.044 
         UBE2E1   136   21.88       67.16         37.30     9.45    0.59       0.02    0.000  0.044 
         UBE2E3   136   23.29       59.17         38.55     8.10    0.55      -0.37    0.000  0.044 
          CNGA1   134    0.36       14.44          3.18     3.23    2.23       4.55    0.000  0.088 
          CNGA2   136    0.00        0.01          0.00     0.00    3.63      13.45    0.000  0.000 
          CNGA3   136    0.00        0.29          0.04     0.05    2.58       8.72    0.000  0.000 
          CNGA4   136    0.01        0.41          0.08     0.07    2.79       9.06    0.000  0.000 
         ADSSL1   136    1.66       12.88          5.38     2.58    0.96       0.45    0.000  0.059 
          EGLN3   132    2.69       19.14          8.49     4.12    0.63      -0.64    0.000  0.059 
          DNAH3   136    0.00        0.06          0.03     0.01    0.49      -0.30    0.000  0.000 
          EGLN1   136   12.95       30.72         18.78     3.79    1.02       1.02    0.000  0.059 
          DNAH1   136    0.21        1.85          0.85     0.38    0.43      -0.38    0.000  0.000 
          DNAH6   136    0.45        3.27          1.38     0.60    0.99       0.75    0.000  0.000 
          DNAH7   136    0.28        2.26          0.91     0.40    0.96       1.06    0.000  0.000 
        TP53BP2   132    4.40       16.21          8.90     2.21    0.64       1.20    0.015  0.059 
          DNAH5   136    0.34       20.32          2.27     2.86    4.50      23.22    0.000  0.000 
       HSD17B13   136    0.26       20.75          0.98     2.52    7.31      54.00    0.000  0.000 
          SFRP5   136    0.00        1.81          0.05     0.22    7.66      58.64    0.000  0.000 
          DNAH8   136    0.10        0.57          0.19     0.07    2.34       9.53    0.000  0.000 
          DNAH9   136    0.34        2.10          0.92     0.37    1.14       1.17    0.000  0.000 
          OR2Y1   136    0.00        0.00          0.00     0.00    0.00      -3.00    0.000  0.000 
         MYBPC3   136    0.00        0.09          0.02     0.02    1.35       3.02    0.000  0.000 
         MYBPC2   136    0.00        0.96          0.09     0.14    4.19      22.56    0.000  0.000 
         MYBPC1   136    0.00        0.05          0.01     0.01    1.72       4.01    0.000  0.000 
           MCM3   136    5.89       41.26         18.90     8.11    0.52      -0.62    0.000  0.029 
          OR9K2   136    0.00        0.01          0.00     0.00    8.06      63.01    0.000  0.000 
            FLG   136    0.05        1.40          0.42     0.28    1.60       3.22    0.000  0.000 
           MCM2   136    1.19        9.13          3.45     1.67    1.22       1.66    0.000  0.044 
       HSD17B12   136   37.44      110.96         69.45    16.00    0.08      -0.43    0.015  0.029 
        TMEM130   130    0.80        8.58          3.11     1.66    1.11       1.44    0.000  0.074 
        TMEM131   136   13.12       43.35         25.25     7.35    0.53      -0.06    0.000  0.059 
        TMEM136   136    1.00        6.82          2.56     1.17    1.38       2.02    0.000  0.000 
       HSD17B10   136   26.73       80.74         55.83    10.91    0.03      -0.32    0.015  0.015 
         CCDC47   136   21.06       60.31         39.77     9.92    0.31      -0.65    0.000  0.015 
        TMEM139   136    9.35       39.54         23.30     7.66    0.26      -0.71    0.000  0.029 
         CCDC43   136    5.82       12.88          8.42     1.30    0.47       1.07    0.000  0.044 
         CCDC42   136    0.00        0.15          0.04     0.04    1.50       2.06    0.000  0.000 
         CCDC40   136    0.43        2.95          1.47     0.46    0.43       0.77    0.000  0.000 
          SPRY3   136    0.28        1.09          0.51     0.15    1.23       2.16    0.000  0.000 
          RFTN2   136    0.36        3.05          1.33     0.58    0.93       0.54    0.000  0.000 
          SPRY1   134    5.62       37.85         14.15     7.29    1.32       1.60    0.000  0.074 
        ATP6V1F   136   73.56      202.41        129.92    32.15    0.63      -0.58    0.000  0.015 
          TRPC6   136    0.31        2.85          0.99     0.43    1.26       3.60    0.000  0.000 
           TPM1   134   42.39      286.32        132.65    55.28    0.51      -0.07    0.000  0.044 
         SPDYE3   136    1.32        3.06          2.15     0.42    0.03      -0.62    0.000  0.000 
          SPRY4   136    3.12       14.45          8.13     3.18    0.45      -0.98    0.000  0.000 
         DIRAS1   136    0.05        4.42          2.01     0.99    0.40      -0.28    0.000  0.000 
        RASSF10   136    0.02        4.40          1.68     0.91    0.71       0.40    0.000  0.000 
        RASL10A   136    0.00        0.19          0.07     0.05    0.36      -0.85    0.000  0.000 
          COASY   134   12.23       40.33         24.24     6.40    0.46      -0.23    0.000  0.059 
          CDKL5   136    0.40        4.79          1.79     0.76    1.14       2.35    0.000  0.000 
          CDKL4   136    0.00        0.26          0.07     0.06    1.31       1.96    0.000  0.000 
          BBOX1   136    0.48      366.64        103.48    96.64    0.83      -0.12    0.000  0.044 
          CDKL1   132    1.12       12.90          6.99     2.74    0.22      -0.58    0.015  0.059 
          CDKL3   136    2.07        4.08          2.95     0.48    0.43      -0.20    0.000  0.000 
          CDKL2   134    1.07       10.65          4.22     2.39    0.85      -0.32    0.000  0.059 
          TBX10   136    0.00        0.13          0.01     0.02    3.29      12.13    0.000  0.000 
         FBXO22   134    4.48       10.17          7.30     1.17    0.44       0.29    0.015  0.088 
         FBXO21   134   15.88       45.06         27.77     6.78    0.43      -0.36    0.000  0.044 
           SKA1   136    0.54        2.43          1.02     0.32    2.20       6.85    0.000  0.000 
         FBXO27   136    2.32        5.50          3.62     0.71    0.70       0.28    0.000  0.044 
           MCM9   136    0.68        1.90          1.23     0.28    0.39      -0.25    0.000  0.000 
         FBXO25   136    6.45       18.17         10.66     3.07    0.95      -0.11    0.000  0.059 
         FBXO24   136    0.09        0.69          0.30     0.11    0.80       1.48    0.000  0.000 
          OR8K1   136    0.00        0.01          0.00     0.00    8.06      63.01    0.000  0.000 
          TBX19   136    0.25        1.37          0.57     0.21    1.25       2.58    0.000  0.000 
          OR8K3   136    0.00        0.00          0.00     0.00    0.00      -3.00    0.000  0.000 
         ENGASE   136    1.05        3.63          2.25     0.59    0.20      -0.14    0.000  0.000 
          OR8K5   136    0.00        0.00          0.00     0.00    0.00      -3.00    0.000  0.000 
          VPS25   136   17.30       64.16         35.95     9.39    0.97       0.94    0.000  0.044 
        SLC35C1   134    1.56        7.13          3.92     1.12    0.67       0.20    0.015  0.074 
        TMEM155   136    0.00        0.28          0.02     0.04    5.15      32.07    0.000  0.000 
        MRGPRX3   136    0.06        0.45          0.16     0.07    1.49       4.45    0.000  0.000 
           GNB5   136    8.13       29.06         18.69     4.22    0.12      -0.25    0.015  0.029 
           GNB4   134    2.59       12.26          5.05     1.95    1.65       3.30    0.000  0.074 
         AMBRA1   136    3.26        8.65          6.31     1.14   -0.13      -0.33    0.015  0.015 
        MRGPRX2   136    0.00        0.29          0.03     0.04    5.65      37.73    0.000  0.000 
           AIM1   134    7.22       28.67         14.67     4.65    0.99       0.86    0.000  0.074 
             XG   136    0.02        1.59          0.31     0.36    1.96       3.28    0.000  0.000 
           AIM2   136    0.00        2.21          0.18     0.31    4.61      25.43    0.000  0.000 
          FCRLB   136    0.42        2.85          1.21     0.50    1.19       1.50    0.000  0.000 
         RNASE2   136    0.00        2.77          0.34     0.50    2.80       8.29    0.000  0.000 
          GPR19   136    0.00        0.24          0.06     0.05    1.76       3.52    0.000  0.000 
         OPN1LW   136    0.00        0.08          0.01     0.01    3.53      13.82    0.000  0.000 
          PACRG   136    1.10       10.25          5.03     1.84    0.56       0.08    0.015  0.044 
          SEPT2   134   80.66      178.60        119.35    19.88    0.64       0.50    0.000  0.044 
          FOXB2   136    0.00        0.02          0.00     0.00    5.00      23.92    0.000  0.000 
          UTP18   136    8.50       20.05         13.15     2.19    0.42       0.53    0.015  0.029 
         TRIM31   136    0.00        0.46          0.04     0.06    5.19      32.58    0.000  0.000 
           NME5   136    5.51       16.42          9.68     2.04    0.60       0.96    0.015  0.029 
          MUCL1   136    0.00        0.43          0.08     0.11    1.81       2.83    0.000  0.000 
           SKA3   136    0.02        2.06          0.17     0.29    5.26      28.42    0.000  0.000 
        FAM107A   134    9.94       41.38         20.93     7.44    0.61      -0.36    0.000  0.044 
          SFRP2   134    0.14       30.48          4.61     6.48    2.25       4.74    0.000  0.059 
        FAM107B   136   31.14      154.05         74.71    22.85    1.22       1.96    0.000  0.059 
         OR2T29   136    0.00        0.18          0.03     0.05    1.49       1.57    0.000  0.000 
         PARD3B   136    1.36        6.60          4.24     1.40   -0.22      -1.07    0.015  0.000 
         TPSAB1   134    0.03       22.66          3.04     4.97    2.56       5.96    0.000  0.088 
         OR2T27   136    0.00        0.01          0.00     0.00    5.77      31.97    0.000  0.000 
          SRXN1   136    7.19       35.26         12.50     4.65    2.83      10.02    0.000  0.044 
          CRHR2   136    0.00        0.26          0.07     0.07    0.94      -0.30    0.000  0.000 
         CKAP2L   136    0.02        3.36          0.21     0.51    4.74      23.00    0.000  0.000 
          CRHR1   136    0.11        1.19          0.32     0.19    2.15       5.52    0.000  0.000 
           ETFA   136   30.50      143.84         74.62    24.12    0.75       0.15    0.000  0.044 
          FRAS1   134   15.75       84.26         44.97    14.48    0.43       0.22    0.015  0.059 
          NCOA6   136    3.24       12.83          7.41     2.01   -0.14      -0.34    0.029  0.015 
        UBE2QL1   136    0.88       12.83          4.73     2.86    1.03       0.55    0.000  0.059 
          WIPI1   136    6.61       24.17         12.94     3.84    0.93       0.39    0.000  0.059 
          THAP2   136    0.90        3.55          1.79     0.51    0.78       1.12    0.000  0.000 
           ETFB   134   15.51      113.98         61.67    20.72    0.66       0.23    0.015  0.074 
         GTF2A1   136    4.08       14.68          7.81     2.24    0.96       0.89    0.000  0.059 
         GTF2A2   136   11.31       28.73         18.05     3.82    0.32      -0.26    0.000  0.029 
           RBMX   136   34.63       78.19         53.46     9.74    0.51      -0.39    0.000  0.044 
        SLC30A5   136   14.49       45.29         26.76     6.18    0.83       0.43    0.000  0.059 
            C1D   134   13.65       31.32         20.47     3.55    0.74       0.62    0.000  0.074 
         IL18BP   136    4.16       17.42          8.39     2.88    1.06       0.71    0.000  0.044 
         IQGAP1   132   20.48       86.06         55.14    14.74   -0.18      -0.36    0.044  0.044 
         IQGAP2   136    2.41       51.67         23.76    14.16    0.20      -1.36    0.000  0.000 
         IQGAP3   136    0.03        2.84          0.34     0.50    3.63      13.64    0.000  0.000 
         TRIM37   136    3.06        7.60          4.98     1.04    0.29      -0.35    0.000  0.015 
       NFATC2IP   136    4.72        9.52          6.86     0.97    0.31       0.24    0.015  0.059 
        SCGB1D1   136    0.00        0.03          0.00     0.00    5.10      26.08    0.000  0.000 
        SCGB1D2   134    0.09       23.08          5.40     5.28    1.46       1.82    0.000  0.074 
           REC8   136    0.55       10.91          4.66     1.95    0.67       1.03    0.015  0.029 
          THAP3   136    4.26       31.78         13.89     6.66    1.08       0.29    0.000  0.044 
           TET1   136    0.12        1.15          0.45     0.21    0.88       0.38    0.000  0.000 
           CDYL   132    3.42        7.64          5.47     1.04    0.05      -0.56    0.000  0.044 
         NDUFS3   136   16.52       81.99         50.79    12.28    0.15       0.40    0.029  0.044 
           NOD1   136    3.96       18.85         10.13     2.72    0.17       0.53    0.015  0.015 
           NOD2   136    0.08        1.39          0.36     0.28    1.67       2.80    0.000  0.000 
          HCLS1   136    3.19       46.72         10.21     8.37    2.44       6.99    0.000  0.029 
         NDUFS4   136   34.17       80.20         55.64     9.55    0.36      -0.24    0.015  0.029 
         TCP10L   136    0.06        0.53          0.25     0.09    0.61       0.83    0.000  0.000 
           TET3   136    0.68        3.41          1.42     0.53    1.55       2.92    0.000  0.000 
        SPAG11A   136    0.00        0.04          0.00     0.01    2.69       6.82    0.000  0.000 
         PCMTD2   136   11.28       33.15         19.83     4.10    0.81       0.95    0.015  0.029 
          PANK1   132    5.42       29.31         17.14     6.44   -0.08      -0.99    0.000  0.029 
         PCMTD1   134   17.85       42.05         27.30     5.09    0.73       0.23    0.000  0.044 
           KRI1   136    2.76        8.41          5.41     1.12    0.05      -0.06    0.015  0.029 
            RP9   136    1.85        6.40          4.26     0.85   -0.24       0.42    0.029  0.015 
